,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba,svm_pred_6,svm_pred_6_proba,svm_pred_7,svm_pred_7_proba
83,jEdit-4.2,DESIGN,// Replace this is Cocoa API calls later,yes,undetermined,0,0,0,no,0.07475367686593731,yes,0.9944134697689102,yes,0.9941255477787685,yes,0.9942468998400809,yes,0.9944547518258444,yes,0.9947553052102787,yes,0.9954286608615768,yes,0.9957737222816301
84,jEdit-4.2,DESIGN,// Scripting classes currently requires accessibility // This can be eliminated with a bit more work.,yes,undetermined,0,0,0,no,0.34017966116112935,no,0.36567483916470295,no,0.35646343313813805,no,0.34452529708503304,no,0.3390933278189108,no,0.33032009529018236,no,0.3337972579130482,no,0.3297950362899209
85,jEdit-4.2,DESIGN,// This could be static,yes,undetermined,0,0,0,no,0.01041794004451718,yes,0.9944226549174287,yes,0.9941240563083946,yes,0.9942570464842173,yes,0.9944624462098722,yes,0.9947607798825225,yes,0.9954224974684033,yes,0.9957698038297609
86,jEdit-4.2,DESIGN,"/*
	Thanks to Slava Pestov (of jEdit fame) for import caching enhancements.
	Note: This class has gotten too big.  It should be broken down a bit.
*/",yes,undetermined,0,0,0,no,0.08615347738649204,yes,0.9944081593327471,yes,0.9941288089276985,yes,0.9942458422818711,yes,0.9944570758760566,yes,0.994764541771291,yes,0.9954302118307334,yes,0.9957733422583046
87,jEdit-4.2,DESIGN,"/**
    * Register an attribute declaration for later retrieval.
    * Format:
    * - String type
    * - String default value
    * - int value type
    * *TODO: do something with attribute types.
    */",yes,undetermined,0,0,0,no,0.2806521662710927,no,0.3831783423738327,no,0.34709043759401464,no,0.3384623196557302,no,0.3302631263266193,no,0.3158093567527774,no,0.3178572558566539,no,0.31349240136447026
88,jEdit-4.2,DESIGN,"/*
				TODO:
					to get cast and boxing working e.g.
					e.g. Byte [] ia = { 1, 2 }

					If the baseType is a wrapper type then we need to get the 
					primitive TYPE class for the base type here in order for 
					the cast to allow it... Then boxing will happen naturally in
					the Array.set().
					e.g. Integer [] ia = { 1, 2 }
				*/",yes,undetermined,0,0,0,no,0.47784690954987263,no,0.5579630592441299,no,0.5259322482114048,yes,0.546084598142108,yes,0.5471908817740914,yes,0.5407785136311047,yes,0.5525143754402271,yes,0.5516257082552709
89,jEdit-4.2,DESIGN,"/*
		Note: We will ll move this behavior out to a subclass of 
		NameSpace, but we'll start here.
	*/",yes,undetermined,0,0,0,no,0.1352859975061504,no,0.29328733570248,no,0.2533721786206514,no,0.24246476837373665,no,0.22983304709178337,no,0.22052834874676494,no,0.22166938943625236,no,0.2169948998624152
90,jEdit-4.2,DESIGN,"// This is a particularly nasty bit // of code, that checks for a parameter // entity reference but peeks ahead to // catch the '%' in parameter entity // declarations.",yes,undetermined,0,0,0,no,0.02703527276789599,yes,0.9944184168663531,yes,0.994135356756775,yes,0.9942440144293313,yes,0.9944699658037908,yes,0.9947558045841179,yes,0.9954289737842301,yes,0.995771428439306
91,jEdit-4.2,DESIGN,// Should cache this subject to classloader change message // Evaluation of the formal parameter simply resolves its // type via the specified namespace.. it doesn't modify the // namespace.,yes,undetermined,0,0,0,no,0.04415104030717129,yes,0.9944225470174358,yes,0.9941399402011187,yes,0.9942546753621421,yes,0.9944587945980822,yes,0.9947543206338605,yes,0.9954246450946711,yes,0.9957807755140268
92,jEdit-4.2,DESIGN,"/*
	Notes:
	It would not be hard to eliminate the use of org.objectweb.asm.Type from
	this class, making the distribution a tiny bit smaller.
*/",yes,undetermined,0,0,0,no,0.28832871263800985,no,0.3203913975650385,no,0.29981702976589375,no,0.292720289314768,no,0.2875744315411375,no,0.2757175291094846,no,0.28052576525751444,no,0.27574791999916176
93,jEdit-4.2,DESIGN,// fucking GTK look and feel,yes,undetermined,0,0,0,no,0.0033850448046031214,no,0.009346749892941299,yes,0.9941249921032717,yes,0.9942426060796957,yes,0.994458048935015,yes,0.9947625569346558,yes,0.9954299261653363,yes,0.9957666460486757
94,jEdit-4.2,DESIGN,// stupid: caret will automatically be incremented,yes,undetermined,0,0,0,no,0.006835842451061202,yes,0.9944058747485102,yes,0.9941309301784662,yes,0.9942570615384834,yes,0.9944523279752511,yes,0.9947520848933912,yes,0.9954322848093006,yes,0.9957727310286759
95,jEdit-4.2,DESIGN,/* Spacing workaround */,yes,undetermined,0,0,0,yes,0.8811350584688352,yes,0.901277900193953,yes,0.9941309267398046,yes,0.9942501369255639,yes,0.994452161619544,yes,0.9947627370736439,yes,0.9954299051765593,yes,0.9957720705859283
96,jEdit-4.2,DESIGN,"// I don't know of any other way to fix this, since invoking this // command from a menu results in the focus owner being the menu // until the menu goes away.",yes,undetermined,0,0,0,no,0.29247767665054664,no,0.23235387677432037,no,0.20454302592095283,no,0.2017174729511476,no,0.1896747852185856,no,0.1799234851297775,no,0.17921053066384135,no,0.17458466148765658
97,jEdit-4.2,DESIGN,// a little hack for reverse replace and find,yes,undetermined,0,0,0,yes,0.9645846020209564,yes,0.9944225828987268,yes,0.9941283938934312,yes,0.9942531245701934,yes,0.9944709061006076,yes,0.9947500554254403,yes,0.9954378042571991,yes,0.9957767949785917
98,jEdit-4.2,DESIGN,// Static methods that operate on compound ('.' separated) names // I guess we could move these to StringUtil someday,yes,undetermined,0,0,0,no,0.08060897426686113,yes,0.9944078244386428,yes,0.994125824581605,yes,0.9942548112417673,yes,0.9944590978656623,yes,0.9947615534426719,yes,0.9954301562700838,yes,0.9957628367409047
99,jEdit-4.2,DESIGN,"/*
	Note: which of these things should be checked at parse time vs. run time?
*/",yes,undetermined,0,0,0,no,0.06015457529920238,yes,0.9944208455650858,yes,0.9941315240614744,yes,0.994253281993681,yes,0.9944663454878644,yes,0.9947694995515607,yes,0.9954222646823785,yes,0.995769497685043
100,jEdit-4.2,DESIGN,// this part sucks,yes,undetermined,0,0,0,no,0.002198517236380749,yes,0.9944187358311904,yes,0.9941270688200823,yes,0.9942564966330815,yes,0.9944551547085021,yes,0.994756230699709,yes,0.9954238441949802,yes,0.9957689845793931
101,jEdit-4.2,DESIGN,// Windows bug workaround in case a YES/NO confirm // was shown,yes,undetermined,0,0,0,yes,0.7449912321325354,yes,0.7416167978029699,yes,0.7912390136838912,yes,0.8020961838903711,yes,0.7955860694646789,yes,0.7943300206739063,yes,0.813408044197136,yes,0.8158559354303958
102,jEdit-4.2,DESIGN,// clear name resolvers... don't know if this is necessary.,yes,undetermined,0,0,0,no,0.14892477342665308,no,0.10460693730869973,no,0.08637122593859285,yes,0.9942534919869783,yes,0.9944563670703248,yes,0.9947474919373015,yes,0.9954266855531062,yes,0.9957683630582846
103,jEdit-4.2,DESIGN,"/* this is stupid and misleading.
					 * but 'path' is not used anywhere except
					 * the above line, and if this is done
					 * after the 'continue', then we will
					 * either hang, or be forced to duplicate
					 * it inside the buffer == null, or add
					 * a 'finally' clause. you decide which one's
					 * worse. */",yes,undetermined,0,0,0,no,0.05147751665684999,yes,0.994415100116263,yes,0.9941307399080007,yes,0.9942440596003064,yes,0.9944558822052517,yes,0.9947558220277327,yes,0.9954209291551374,yes,0.9957687806781411
104,jEdit-4.2,DESIGN,// I'm too tired to think of a better way // to handle this right now.,yes,undetermined,0,0,0,yes,0.9128793951053829,yes,0.9944208279263429,yes,0.9941367941278708,yes,0.9942549216255777,yes,0.9944660660881299,yes,0.9947579265146017,yes,0.995439663651935,yes,0.9957790526095314
105,jEdit-4.2,DESIGN,// hacked BufferIORequest to send VFSUpdates in case // two stage save is off now...,yes,undetermined,0,0,0,no,0.006246859180513142,yes,0.9944129782192602,yes,0.9941189107214049,yes,0.9942417091674817,yes,0.9944669966700143,yes,0.9947594032442679,yes,0.9954276628102792,yes,0.9957613984047217
106,jEdit-4.2,DESIGN,"// some other primitive // should avoid calling methods on primitive, as we do // in Name (can't treat primitive like an object message) // but the hole is useful right now.",yes,undetermined,0,0,0,no,0.020901332328173067,yes,0.9944139494747198,yes,0.9941281292867861,yes,0.9942393775686355,yes,0.9944598537334834,yes,0.9947461594488333,yes,0.9954262218080243,yes,0.9957699216045367
107,jEdit-4.2,DESIGN,// Change the parent (which was the class static) to the class instance // We really need to check if we're a static inner class here first... // but for some reason Java won't show the static modifier on our // fake inner classes...  could generate a flag field.,yes,undetermined,0,0,0,no,0.022545761537836422,yes,0.9944216155956062,yes,0.9941252224016772,yes,0.9942501590026135,yes,0.9944672322172677,yes,0.9947642482911438,yes,0.9954350376798593,yes,0.9957672113146394
108,jEdit-4.2,DESIGN,// this is where checked exceptions piss me off. this method only uses // a StringReader which can never throw an exception...,yes,undetermined,0,0,0,no,0.08353671773106423,yes,0.9944181994868908,yes,0.9941199469927119,yes,0.9942381460203392,yes,0.9944641722001601,yes,0.9947518995814708,yes,0.9954339366581317,yes,0.9957696699592382
109,jEdit-4.2,DESIGN,"// If any subexpressions didn't terminate, they don't count // TODO check if this code ever gets hit",yes,undetermined,0,0,0,yes,0.7925364272816101,yes,0.8371654643869,yes,0.8244312531353778,yes,0.8315680347762076,yes,0.8287696408087827,yes,0.8281881795879558,yes,0.8354074939785272,yes,0.83796526214051
110,jEdit-4.2,DESIGN,// Parse pattern into tokens.  Does anyone know if it's more efficient // to use char[] than a String.charAt()?  I'm assuming so.,yes,undetermined,0,0,0,no,0.06618712176703077,yes,0.9944126978168036,yes,0.994126680693449,yes,0.9942515303044465,yes,0.9944566476881321,yes,0.9947560504002952,yes,0.9954360185637068,yes,0.9957673417103199
111,jEdit-4.2,DESIGN,"/*
		Note: object is only used here for precondition... get rid of it?
	*/",yes,undetermined,0,0,0,no,0.027083436405109882,yes,0.994412506609437,yes,0.994119667083904,yes,0.9942427608975031,yes,0.9944593392964737,yes,0.9947465490718695,yes,0.9954249155535126,yes,0.9957813154047503
112,jEdit-4.2,DESIGN,// Why both of these?,yes,undetermined,0,0,0,no,0.09623791039009748,yes,0.99441791032522,yes,0.9941222802870717,yes,0.9942376092819567,yes,0.9944528351608769,yes,0.9947563980883825,yes,0.9954254331711356,yes,0.9957620061589633
113,jEdit-4.2,DESIGN,"// Cut off from parent, we must have our own class manager. // Can't do this in the run() command (needs to resolve stuff) // Should we do it by default when we create a namespace will no // parent of class manager?",yes,undetermined,0,0,0,no,0.05190885676162095,yes,0.9944246225622699,yes,0.9941369448974149,yes,0.9942532303577003,yes,0.994458112175231,yes,0.9947547688599288,yes,0.9954324703924704,yes,0.9957685091566081
114,jEdit-4.2,DESIGN,"/*
		Note: the bsh command code should probably not be here...  we need to
		scope it by the namespace that imported the command... so it probably
		needs to be integrated into NameSpace.
	*/",yes,undetermined,0,0,0,no,0.14702502190375732,no,0.4924288968238374,no,0.4362529551066835,no,0.43984815038732983,no,0.4308345851941372,no,0.42328943188411816,no,0.42860966241621146,no,0.42582433553814747
115,jEdit-4.2,DESIGN,// This could be smarter...,yes,undetermined,0,0,0,no,0.009723500004780342,no,0.009333863341897826,yes,0.9743985902436261,yes,0.9942582739193935,yes,0.9944665723831941,yes,0.9947660741098516,yes,0.995433722385479,yes,0.9957784295706908
116,jEdit-4.2,DESIGN,"// It was explicitly imported, but we don't know what it is. // should we throw an error here??",yes,undetermined,0,0,0,no,0.42370458474602546,yes,0.6259061877769997,yes,0.6061764512264798,yes,0.600664436219483,yes,0.5889289398877495,yes,0.5797713423406345,yes,0.5879239531373712,yes,0.5875245871000104
117,jEdit-4.2,DESIGN,"/*
		Note: we need a form of eval that passes the callstack through...
	*/",yes,undetermined,0,0,0,no,0.01236035941146738,yes,0.9944162713257809,yes,0.9941282552540643,yes,0.9942464809001329,yes,0.9944602852691073,yes,0.9947491589920961,yes,0.9954362480898701,yes,0.9957640625977792
118,jEdit-4.2,DESIGN,"/* 
		Primary interpreter set and get variable methods
		Note: These are squeltching errors... should they?
	*/",yes,undetermined,0,0,0,no,0.03646450902882051,yes,0.9944174763167012,yes,0.9941317736472564,yes,0.9942441283463868,yes,0.9944628146928235,yes,0.9947483324118841,yes,0.995428989926351,yes,0.995779982386041
119,jEdit-4.2,DESIGN,"// Workaround for JDK bug 4071281, where system.in.available()  // returns too large a value. This bug has been fixed in JDK 1.2.",yes,undetermined,0,0,0,yes,0.9006243189262735,yes,0.9944098813374957,yes,0.9941299769227887,yes,0.9942558611652853,yes,0.994454494965904,yes,0.9947626008679282,yes,0.9954317818243896,yes,0.9957649698483826
120,jEdit-4.2,DESIGN,"/*
				Somewhat of a hack.  If the special fields are visible (we're
				operating relative to a 'this' type already) dissallow further
				.this references to prevent user from skipping to things like
				super.this.caller
			*/",yes,undetermined,0,0,0,no,0.2483253127581681,no,0.2783728553920367,no,0.26662277335272905,no,0.2613031064899875,no,0.2554464142765306,no,0.24434430181104608,no,0.2470766874009733,no,0.24243635311657033
121,jEdit-4.2,DESIGN,// Should clean this up to a single return statement,yes,undetermined,0,0,0,no,0.08773999938460879,yes,0.9944136184140215,yes,0.9941241709852584,yes,0.994250133878523,yes,0.9944620021207844,yes,0.9947638659651891,yes,0.9954255159864361,yes,0.9957667614332415
122,jEdit-4.2,DESIGN,"/*
	Implementation notes:

	Note: we may need some synchronization in here

	Note on version dependency:  This base class is JDK 1.1 compatible,
	however we are forced to use weak references in the full featured
	implementation (the optional bsh.classpath package) to accomodate all of
	the fleeting namespace listeners as they fall out of scope.  (NameSpaces
	must be informed if the class space changes so that they can un-cache
	names).  
	<p>

	Perhaps a simpler idea would be to have entities that reference cached
	types always perform a light weight check with a counter / reference
	value and use that to detect changes in the namespace.  This puts the 
	burden on the consumer to check at appropriate times, but could eliminate
	the need for the listener system in many places and the necessity of weak 
	references in this package.
	<p>
*/",yes,undetermined,0,0,0,yes,0.7838189595917012,yes,0.8956227663471136,yes,0.8677941376350015,yes,0.8629929504153205,yes,0.8599410387618225,yes,0.8585674964937908,yes,0.8636384934718697,yes,0.8662590086624393
123,jEdit-4.2,DESIGN,"/*
		Note: this impor pattern is becoming common... could factor it out into
		an importedObject Vector class.
	*/",yes,undetermined,0,0,0,no,0.33382730822452067,no,0.46162472842431684,no,0.45305757862352936,no,0.4387274789577961,no,0.41729165585138983,no,0.4082266972614323,no,0.4141279711973823,no,0.4109674174189118
124,jEdit-4.2,DESIGN,// not sure if we should really recurse here for explicitly imported // class in parent...  ,yes,undetermined,0,0,0,no,0.02297801649457514,yes,0.9944133262475787,yes,0.9941219270095208,yes,0.9942467838151775,yes,0.9944502278387858,yes,0.9947624444882986,yes,0.9954210885035158,yes,0.9957703319973022
125,jEdit-4.2,DESIGN,// The following two boolean checks were tacked on. // This could probably be smoothed out.,yes,undetermined,0,0,0,no,0.03582368368230864,yes,0.9944243918125639,yes,0.9941345775253729,yes,0.9942474192169204,yes,0.9944659801150171,yes,0.9947656173912461,yes,0.9954326847015529,yes,0.9957635824770752
126,jEdit-4.2,DESIGN,"/*
		Notes:

		This is broken.  It finds public but less specific methods over
		non-public but more specific ones.

		findMostSpecficMethod() needs to be rewritten to eliminate 
		findAccessibleMethod.  We should implement the findMostSpecificMethod 
		that uses the publicOnly flag.  FindMostSpecificMethod should also
		operate in two passes to give standard Java assignable matches priority
		over extended bsh type matches.
	*/",yes,undetermined,0,0,0,no,0.11130542285301417,no,0.30646057175425834,no,0.2855722824749347,no,0.27389957063800324,no,0.26478097798807654,no,0.25666869395223274,no,0.2599249904606779,no,0.2553897028077032
127,jEdit-4.2,DESIGN,//{{{ UnixWorkaround constructor,yes,undetermined,0,0,0,no,0.006758775633076752,no,0.00932467537970079,no,0.007646878606234063,no,0.006719788504306582,no,0.006026122882225733,no,0.005323421970827596,no,0.004959612163565521,no,0.004531320874748791
128,jEdit-4.2,DESIGN,// drag and drop support // I'd just move the code to // JEditTextArea but it // depends on JDK 1.4 APIs,yes,undetermined,0,0,0,no,0.09902636631009984,yes,0.9944235602856898,yes,0.994124084195368,yes,0.9942397753024451,yes,0.9944617668238972,yes,0.9947569658138481,yes,0.995425299966037,yes,0.995762415718515
